year,state,quarter,suppression,totalRX
2018,WY,2,F,67
2018,WY,2,T,0
2018,WY,3,F,93
2018,WY,3,T,0
2018,WY,4,F,89
2018,WY,4,T,0
2019,AK,1,F,634
2019,AK,1,T,0
2019,AK,2,F,655
2019,AK,2,T,0
2019,AK,3,F,587
2019,AK,3,T,0
2019,AK,4,F,564
2019,AK,4,T,0
2019,AL,1,F,2938
2019,AL,1,T,0
2019,AL,2,F,3232
2019,AL,2,T,0
2019,AL,3,F,2718
2019,AL,3,T,0
2019,AL,4,F,2852
2019,AL,4,T,0
2019,AR,1,F,1701
2019,AR,1,T,0
2019,AR,2,F,1569
2019,AR,2,T,0
2019,AR,3,F,1511
2019,AR,3,T,0
2019,AR,4,F,1577
2019,AR,4,T,0
2019,AZ,1,F,6288
2019,AZ,1,T,0
2019,AZ,2,F,6344
2019,AZ,2,T,0
2019,AZ,3,F,6330
2019,AZ,3,T,0
2019,AZ,4,F,6243
2019,AZ,4,T,0
2019,CA,1,F,50063
2019,CA,1,T,0
2019,CA,2,F,50432
2019,CA,2,T,0
2019,CA,3,F,51491
2019,CA,3,T,0
2019,CA,4,F,49556
2019,CA,4,T,0
2019,CO,1,F,2890
2019,CO,1,T,0
2019,CO,2,F,3113
2019,CO,2,T,0
2019,CO,3,F,3324
2019,CO,3,T,0
2019,CO,4,F,2939
2019,CO,4,T,0
2019,CT,1,F,2845
2019,CT,1,T,0
2019,CT,2,F,2880
2019,CT,2,T,0
2019,CT,3,F,2847
2019,CT,3,T,0
2019,CT,4,F,2806
2019,CT,4,T,0
2019,DC,1,F,907
2019,DC,1,T,0
2019,DC,2,F,941
2019,DC,2,T,0
2019,DC,3,F,924
2019,DC,3,T,0
2019,DC,4,F,922
2019,DC,4,T,0
2019,DE,1,F,704
2019,DE,1,T,0
2019,DE,2,F,777
2019,DE,2,T,0
2019,DE,3,F,784
2019,DE,3,T,0
2019,DE,4,F,791
2019,DE,4,T,0
2019,FL,1,F,8662
2019,FL,1,T,0
2019,FL,2,F,8592
2019,FL,2,T,0
2019,FL,3,F,8731
2019,FL,3,T,0
2019,FL,4,F,8449
2019,FL,4,T,0
2019,GA,1,F,6241
2019,GA,1,T,0
2019,GA,2,F,6227
2019,GA,2,T,0
2019,GA,3,F,6096
2019,GA,3,T,0
2019,GA,4,F,6098
2019,GA,4,T,0
2019,HI,1,F,4224
2019,HI,1,T,0
2019,HI,2,F,3929
2019,HI,2,T,0
2019,HI,3,F,4031
2019,HI,3,T,0
2019,HI,4,F,3965
2019,HI,4,T,0
2019,IA,1,F,1177
2019,IA,1,T,0
2019,IA,2,F,1243
2019,IA,2,T,0
2019,IA,3,F,1350
2019,IA,3,T,0
2019,IA,4,F,1307
2019,IA,4,T,0
2019,ID,1,F,588
2019,ID,1,T,0
2019,ID,2,F,676
2019,ID,2,T,0
2019,ID,3,F,757
2019,ID,3,T,0
2019,ID,4,F,697
2019,ID,4,T,0
2019,IL,1,F,14282
2019,IL,1,T,0
2019,IL,2,F,15310
2019,IL,2,T,0
2019,IL,3,F,15729
2019,IL,3,T,0
2019,IL,4,F,15572
2019,IL,4,T,0
2019,IN,1,F,5573
2019,IN,1,T,0
2019,IN,2,F,5522
2019,IN,2,T,0
2019,IN,3,F,5546
2019,IN,3,T,0
2019,IN,4,F,5350
2019,IN,4,T,0
2019,KS,1,F,924
2019,KS,1,T,0
2019,KS,2,F,941
2019,KS,2,T,0
2019,KS,3,F,904
2019,KS,3,T,0
2019,KS,4,F,875
2019,KS,4,T,0
2019,KY,1,F,11521
2019,KY,1,T,0
2019,KY,2,F,11431
2019,KY,2,T,0
2019,KY,3,F,11541
2019,KY,3,T,0
2019,KY,4,F,11096
2019,KY,4,T,0
2019,LA,1,F,8875
2019,LA,1,T,0
2019,LA,2,F,8908
2019,LA,2,T,0
2019,LA,3,F,9083
2019,LA,3,T,0
2019,LA,4,F,9069
2019,LA,4,T,0
2019,MA,1,F,6811
2019,MA,1,T,0
2019,MA,2,F,7757
2019,MA,2,T,0
2019,MA,3,F,6953
2019,MA,3,T,0
2019,MA,4,F,7181
2019,MA,4,T,0
2019,MD,1,F,5197
2019,MD,1,T,0
2019,MD,2,F,5443
2019,MD,2,T,0
2019,MD,3,F,4842
2019,MD,3,T,0
2019,MD,4,F,5027
2019,MD,4,T,0
2019,ME,1,F,271
2019,ME,1,T,0
2019,ME,2,F,299
2019,ME,2,T,0
2019,ME,3,F,355
2019,ME,3,T,0
2019,ME,4,F,377
2019,ME,4,T,0
2019,MI,1,F,13111
2019,MI,1,T,0
2019,MI,2,F,13456
2019,MI,2,T,0
2019,MI,3,F,13559
2019,MI,3,T,0
2019,MI,4,F,13345
2019,MI,4,T,0
2019,MN,1,F,5411
2019,MN,1,T,0
2019,MN,2,F,5530
2019,MN,2,T,0
2019,MN,3,F,5430
2019,MN,3,T,0
2019,MN,4,F,5564
2019,MN,4,T,0
2019,MO,1,F,3751
2019,MO,1,T,0
2019,MO,2,F,3819
2019,MO,2,T,0
2019,MO,3,F,4148
2019,MO,3,T,0
2019,MO,4,F,3890
2019,MO,4,T,0
2019,MS,1,F,1735
2019,MS,1,T,0
2019,MS,2,F,1691
2019,MS,2,T,0
2019,MS,3,F,1717
2019,MS,3,T,0
2019,MS,4,F,1579
2019,MS,4,T,0
2019,MT,1,F,1313
2019,MT,1,T,0
2019,MT,2,F,1386
2019,MT,2,T,0
2019,MT,3,F,1458
2019,MT,3,T,0
2019,MT,4,F,1371
2019,MT,4,T,0
2019,NC,1,F,5372
2019,NC,1,T,0
2019,NC,2,F,4494
2019,NC,2,T,0
2019,NC,3,F,5159
2019,NC,3,T,0
2019,NC,4,F,4894
2019,NC,4,T,0
2019,ND,1,F,157
2019,ND,1,T,0
2019,ND,2,F,214
2019,ND,2,T,0
2019,ND,3,F,161
2019,ND,3,T,0
2019,ND,4,F,220
2019,ND,4,T,0
2019,NE,1,F,646
2019,NE,1,T,0
2019,NE,2,F,663
2019,NE,2,T,0
2019,NE,3,F,608
2019,NE,3,T,0
2019,NE,4,F,459
2019,NE,4,T,0
2019,NH,1,F,529
2019,NH,1,T,0
2019,NH,2,F,568
2019,NH,2,T,0
2019,NH,3,F,387
2019,NH,3,T,0
2019,NH,4,F,309
2019,NH,4,T,0
2019,NJ,1,F,5966
2019,NJ,1,T,0
2019,NJ,2,F,6535
2019,NJ,2,T,0
2019,NJ,3,F,6610
2019,NJ,3,T,0
2019,NJ,4,F,6428
2019,NJ,4,T,0
2019,NM,1,F,2302
2019,NM,1,T,0
2019,NM,2,F,986
2019,NM,2,T,0
2019,NM,3,F,2449
2019,NM,3,T,0
2019,NM,4,F,2081
2019,NM,4,T,0
2019,NV,1,F,3326
2019,NV,1,T,0
2019,NV,2,F,3181
2019,NV,2,T,0
2019,NV,3,F,3370
2019,NV,3,T,0
2019,NV,4,F,3309
2019,NV,4,T,0
2019,NY,1,F,28282
2019,NY,1,T,0
2019,NY,2,F,26916
2019,NY,2,T,0
2019,NY,3,F,27156
2019,NY,3,T,0
2019,NY,4,F,26552
2019,NY,4,T,0
2019,OH,1,F,19472
2019,OH,1,T,0
2019,OH,2,F,19335
2019,OH,2,T,0
2019,OH,3,F,19119
2019,OH,3,T,0
2019,OH,4,F,18594
2019,OH,4,T,0
2019,OK,1,F,1167
2019,OK,1,T,0
2019,OK,2,F,1149
2019,OK,2,T,0
2019,OK,3,F,1156
2019,OK,3,T,0
2019,OK,4,F,1087
2019,OK,4,T,0
2019,OR,1,F,4823
2019,OR,1,T,0
2019,OR,2,F,4905
2019,OR,2,T,0
2019,OR,3,F,4974
2019,OR,3,T,0
2019,OR,4,F,4953
2019,OR,4,T,0
2019,PA,1,F,12317
2019,PA,1,T,0
2019,PA,2,F,12200
2019,PA,2,T,0
2019,PA,3,F,11167
2019,PA,3,T,0
2019,PA,4,F,11046
2019,PA,4,T,0
2019,RI,1,F,1180
2019,RI,1,T,0
2019,RI,2,F,1183
2019,RI,2,T,0
2019,RI,3,F,1023
2019,RI,3,T,0
2019,RI,4,F,940
2019,RI,4,T,0
2019,SC,1,F,1680
2019,SC,1,T,0
2019,SC,2,F,1576
2019,SC,2,T,0
2019,SC,3,F,1619
2019,SC,3,T,0
2019,SC,4,F,1920
2019,SC,4,T,0
2019,SD,1,F,121
2019,SD,1,T,0
2019,SD,2,F,101
2019,SD,2,T,0
2019,SD,3,F,98
2019,SD,3,T,0
2019,SD,4,F,119
2019,SD,4,T,0
2019,TN,1,F,4835
2019,TN,1,T,0
2019,TN,2,F,4850
2019,TN,2,T,0
2019,TN,3,F,4749
2019,TN,3,T,0
2019,TN,4,F,4737
2019,TN,4,T,0
2019,TX,1,F,8061
2019,TX,1,T,0
2019,TX,2,F,8056
2019,TX,2,T,0
2019,TX,3,F,7919
2019,TX,3,T,0
2019,TX,4,F,7599
2019,TX,4,T,0
2019,UT,1,F,611
2019,UT,1,T,0
2019,UT,2,F,729
2019,UT,2,T,0
2019,UT,3,F,648
2019,UT,3,T,0
2019,UT,4,F,629
2019,UT,4,T,0
2019,VA,1,F,5559
2019,VA,1,T,0
2019,VA,2,F,6444
2019,VA,2,T,0
2019,VA,3,F,6993
2019,VA,3,T,0
2019,VA,4,F,7236
2019,VA,4,T,0
2019,VT,1,F,291
2019,VT,1,T,0
2019,VT,2,F,299
2019,VT,2,T,0
2019,VT,3,F,308
2019,VT,3,T,0
2019,VT,4,F,269
2019,VT,4,T,0
2019,WA,1,F,6444
2019,WA,1,T,0
2019,WA,2,F,6741
2019,WA,2,T,0
2019,WA,3,F,7564
2019,WA,3,T,0
2019,WA,4,F,6489
2019,WA,4,T,0
2019,WI,1,F,4542
2019,WI,1,T,0
2019,WI,2,F,4528
2019,WI,2,T,0
2019,WI,3,F,4512
2019,WI,3,T,0
2019,WI,4,F,4406
2019,WI,4,T,0
2019,WV,1,F,4367
2019,WV,1,T,0
2019,WV,2,F,4421
2019,WV,2,T,0
2019,WV,3,F,4270
2019,WV,3,T,0
2019,WV,4,F,4390
2019,WV,4,T,0
2020,AK,1,F,532
2020,AK,1,T,0
2020,AK,2,F,615
2020,AK,2,T,0
2020,AK,3,F,634
2020,AK,3,T,0
2020,AK,4,F,526
2020,AK,4,T,0
2020,AL,1,F,3161
2020,AL,1,T,0
2020,AL,2,F,3123
2020,AL,2,T,0
2020,AL,3,F,2845
2020,AL,3,T,0
2020,AL,4,F,3151
2020,AL,4,T,0
2020,AR,1,F,1623
2020,AR,1,T,0
2020,AR,2,F,1639
2020,AR,2,T,0
2020,AR,3,F,1562
2020,AR,3,T,0
2020,AR,4,F,1667
2020,AR,4,T,0
2020,AZ,1,F,6295
2020,AZ,1,T,0
2020,AZ,2,F,6037
2020,AZ,2,T,0
2020,AZ,3,F,5521
2020,AZ,3,T,0
2020,AZ,4,F,3882
2020,AZ,4,T,0
2020,CA,1,F,49040
2020,CA,1,T,0
2020,CA,2,F,48084
2020,CA,2,T,0
2020,CA,3,F,46852
2020,CA,3,T,0
2020,CA,4,F,33036
2020,CA,4,T,0
2020,CO,1,F,3155
2020,CO,1,T,0
2020,CO,2,F,3149
2020,CO,2,T,0
2020,CO,3,F,3277
2020,CO,3,T,0
2020,CO,4,F,3127
2020,CO,4,T,0
2020,CT,1,F,2844
2020,CT,1,T,0
2020,CT,2,F,2799
2020,CT,2,T,0
2020,CT,3,F,2774
2020,CT,3,T,0
2020,CT,4,F,2850
2020,CT,4,T,0
2020,DC,1,F,877
2020,DC,1,T,0
2020,DC,2,F,750
2020,DC,2,T,0
2020,DC,3,F,697
2020,DC,3,T,0
2020,DC,4,F,470
2020,DC,4,T,0
2020,DE,1,F,822
2020,DE,1,T,0
2020,DE,2,F,877
2020,DE,2,T,0
2020,DE,3,F,822
2020,DE,3,T,0
2020,DE,4,F,748
2020,DE,4,T,0
2020,FL,1,F,8512
2020,FL,1,T,0
2020,FL,2,F,8474
2020,FL,2,T,0
2020,FL,3,F,8584
2020,FL,3,T,0
2020,FL,4,F,8468
2020,FL,4,T,0
2020,GA,1,F,6230
2020,GA,1,T,0
2020,GA,2,F,6200
2020,GA,2,T,0
2020,GA,3,F,5489
2020,GA,3,T,0
2020,GA,4,F,5014
2020,GA,4,T,0
2020,HI,1,F,4036
2020,HI,1,T,0
2020,HI,2,F,4123
2020,HI,2,T,0
2020,HI,3,F,3916
2020,HI,3,T,0
2020,HI,4,F,3991
2020,HI,4,T,0
2020,IA,1,F,1313
2020,IA,1,T,0
2020,IA,2,F,1255
2020,IA,2,T,0
2020,IA,3,F,2979
2020,IA,3,T,0
2020,IA,4,F,2539
2020,IA,4,T,0
2020,ID,1,F,1137
2020,ID,1,T,0
2020,ID,2,F,1336
2020,ID,2,T,0
2020,ID,3,F,1495
2020,ID,3,T,0
2020,ID,4,F,1555
2020,ID,4,T,0
2020,IL,1,F,15276
2020,IL,1,T,0
2020,IL,2,F,14707
2020,IL,2,T,0
2020,IL,3,F,13654
2020,IL,3,T,0
2020,IL,4,F,7391
2020,IL,4,T,0
2020,IN,1,F,5387
2020,IN,1,T,0
2020,IN,2,F,5435
2020,IN,2,T,0
2020,IN,3,F,5678
2020,IN,3,T,0
2020,IN,4,F,4998
2020,IN,4,T,0
2020,KS,1,F,902
2020,KS,1,T,0
2020,KS,2,F,817
2020,KS,2,T,0
2020,KS,3,F,761
2020,KS,3,T,0
2020,KS,4,F,390
2020,KS,4,T,0
2020,KY,1,F,10864
2020,KY,1,T,0
2020,KY,2,F,10367
2020,KY,2,T,0
2020,KY,3,F,10883
2020,KY,3,T,0
2020,KY,4,F,10594
2020,KY,4,T,0
2020,LA,1,F,9309
2020,LA,1,T,0
2020,LA,2,F,9680
2020,LA,2,T,0
2020,LA,3,F,9858
2020,LA,3,T,0
2020,LA,4,F,10038
2020,LA,4,T,0
2020,MA,1,F,7644
2020,MA,1,T,0
2020,MA,2,F,6572
2020,MA,2,T,0
2020,MA,3,F,6112
2020,MA,3,T,0
2020,MA,4,F,6016
2020,MA,4,T,0
2020,MD,1,F,4776
2020,MD,1,T,0
2020,MD,2,F,5045
2020,MD,2,T,0
2020,MD,3,F,5021
2020,MD,3,T,0
2020,MD,4,F,5156
2020,MD,4,T,0
2020,ME,1,F,440
2020,ME,1,T,0
2020,ME,2,F,435
2020,ME,2,T,0
2020,ME,3,F,451
2020,ME,3,T,0
2020,ME,4,F,410
2020,ME,4,T,0
2020,MI,1,F,13490
2020,MI,1,T,0
2020,MI,2,F,13087
2020,MI,2,T,0
2020,MI,3,F,13288
2020,MI,3,T,0
2020,MI,4,F,11067
2020,MI,4,T,0
2020,MN,1,F,5832
2020,MN,1,T,0
2020,MN,2,F,5320
2020,MN,2,T,0
2020,MN,3,F,5103
2020,MN,3,T,0
2020,MN,4,F,4777
2020,MN,4,T,0
2020,MO,1,F,3823
2020,MO,1,T,0
2020,MO,2,F,3706
2020,MO,2,T,0
2020,MO,3,F,4465
2020,MO,3,T,0
2020,MO,4,F,4253
2020,MO,4,T,0
2020,MS,1,F,1604
2020,MS,1,T,0
2020,MS,2,F,1647
2020,MS,2,T,0
2020,MS,3,F,1591
2020,MS,3,T,0
2020,MS,4,F,1602
2020,MS,4,T,0
2020,MT,1,F,1249
2020,MT,1,T,0
2020,MT,2,F,1275
2020,MT,2,T,0
2020,MT,3,F,1275
2020,MT,3,T,0
2020,MT,4,F,1267
2020,MT,4,T,0
2020,NC,1,F,3625
2020,NC,1,T,0
2020,NC,2,F,2330
2020,NC,2,T,0
2020,NC,3,F,7424
2020,NC,3,T,0
2020,NC,4,F,4044
2020,NC,4,T,0
2020,ND,1,F,277
2020,ND,1,T,0
2020,ND,2,F,296
2020,ND,2,T,0
2020,ND,3,F,296
2020,ND,3,T,0
2020,ND,4,F,357
2020,ND,4,T,0
2020,NE,1,F,470
2020,NE,1,T,0
2020,NE,2,F,426
2020,NE,2,T,0
2020,NE,3,F,416
2020,NE,3,T,0
2020,NE,4,F,557
2020,NE,4,T,0
2020,NH,1,F,556
2020,NH,1,T,0
2020,NH,2,F,537
2020,NH,2,T,0
2020,NH,3,F,529
2020,NH,3,T,0
2020,NH,4,F,511
2020,NH,4,T,0
2020,NJ,1,F,6242
2020,NJ,1,T,0
2020,NJ,2,F,5770
2020,NJ,2,T,0
2020,NJ,3,F,5849
2020,NJ,3,T,0
2020,NJ,4,F,3792
2020,NJ,4,T,0
2020,NM,1,F,36
2020,NM,1,T,0
2020,NM,2,F,2244
2020,NM,2,T,0
2020,NM,3,F,2218
2020,NM,3,T,0
2020,NM,4,F,2025
2020,NM,4,T,0
2020,NV,1,F,3500
2020,NV,1,T,0
2020,NV,2,F,3610
2020,NV,2,T,0
2020,NV,3,F,3859
2020,NV,3,T,0
2020,NV,4,F,3586
2020,NV,4,T,0
2020,NY,1,F,25833
2020,NY,1,T,0
2020,NY,2,F,25283
2020,NY,2,T,0
2020,NY,3,F,27194
2020,NY,3,T,0
2020,NY,4,F,24793
2020,NY,4,T,0
2020,OH,1,F,18465
2020,OH,1,T,0
2020,OH,2,F,18106
2020,OH,2,T,0
2020,OH,3,F,17299
2020,OH,3,T,0
2020,OH,4,F,12108
2020,OH,4,T,0
2020,OK,1,F,1105
2020,OK,1,T,0
2020,OK,2,F,1134
2020,OK,2,T,0
2020,OK,3,F,1146
2020,OK,3,T,0
2020,OK,4,F,1096
2020,OK,4,T,0
2020,OR,1,F,5156
2020,OR,1,T,0
2020,OR,2,F,4994
2020,OR,2,T,0
2020,OR,3,F,5121
2020,OR,3,T,0
2020,OR,4,F,4208
2020,OR,4,T,0
2020,PA,1,F,10627
2020,PA,1,T,0
2020,PA,2,F,10068
2020,PA,2,T,0
2020,PA,3,F,10404
2020,PA,3,T,0
2020,PA,4,F,6184
2020,PA,4,T,0
2020,RI,1,F,988
2020,RI,1,T,0
2020,RI,2,F,1008
2020,RI,2,T,0
2020,RI,3,F,1073
2020,RI,3,T,0
2020,RI,4,F,1077
2020,RI,4,T,0
2020,SC,1,F,1990
2020,SC,1,T,0
2020,SC,2,F,1771
2020,SC,2,T,0
2020,SC,3,F,2004
2020,SC,3,T,0
2020,SC,4,F,1340
2020,SC,4,T,0
2020,SD,1,F,121
2020,SD,1,T,0
2020,SD,2,F,112
2020,SD,2,T,0
2020,SD,3,F,129
2020,SD,3,T,0
2020,SD,4,F,121
2020,SD,4,T,0
2020,TN,1,F,4957
2020,TN,1,T,0
2020,TN,2,F,5186
2020,TN,2,T,0
2020,TN,3,F,5062
2020,TN,3,T,0
2020,TN,4,F,5089
2020,TN,4,T,0
2020,TX,1,F,7718
2020,TX,1,T,0
2020,TX,2,F,7300
2020,TX,2,T,0
2020,TX,3,F,6948
2020,TX,3,T,0
2020,TX,4,F,6892
2020,TX,4,T,0
2020,UT,1,F,743
2020,UT,1,T,0
2020,UT,2,F,793
2020,UT,2,T,0
2020,UT,3,F,665
2020,UT,3,T,0
2020,UT,4,F,704
2020,UT,4,T,0
2020,VA,1,F,7756
2020,VA,1,T,0
2020,VA,2,F,7256
2020,VA,2,T,0
2020,VA,3,F,6643
2020,VA,3,T,0
2020,VA,4,F,6377
2020,VA,4,T,0
2020,VT,1,F,284
2020,VT,1,T,0
2020,VT,2,F,244
2020,VT,2,T,0
2020,VT,3,F,275
2020,VT,3,T,0
2020,VT,4,F,281
2020,VT,4,T,0
2020,WA,1,F,6831
2020,WA,1,T,0
2020,WA,2,F,6696
2020,WA,2,T,0
2020,WA,3,F,6777
2020,WA,3,T,0
2020,WA,4,F,6265
2020,WA,4,T,0
2020,WI,1,F,4528
2020,WI,1,T,0
2020,WI,2,F,4786
2020,WI,2,T,0
2020,WI,3,F,4991
2020,WI,3,T,0
2020,WI,4,F,5095
2020,WI,4,T,0
2020,WV,1,F,4204
2020,WV,1,T,0
2020,WV,2,F,3966
2020,WV,2,T,0
2020,WV,3,F,3817
2020,WV,3,T,0
2020,WV,4,F,3484
2020,WV,4,T,0
2020,WY,1,F,56
2020,WY,1,T,0
2020,WY,2,F,26
2020,WY,2,T,0
2020,WY,3,F,38
2020,WY,3,T,0
2020,WY,4,F,32
2020,WY,4,T,0
